arm,game_id,game_date,away,home,cutoff,pick,actual,correct,home_win_prob,selected_decimal_odds,stake,net_pnl
C,MIA-TOR-2026-04-09,2026-04-09,MIA,TOR,2026-04-08,MIA,TOR,0,0.3585,2.487057668129615,100.0,-100.0
A,PHI-HOU-2026-04-09,2026-04-09,PHI,HOU,2026-04-08,HOU,HOU,1,0.620708,1.447485891745253,100.0,44.75
B,PHI-HOU-2026-04-09,2026-04-09,PHI,HOU,2026-04-08,HOU,HOU,1,0.71,1.447485891745253,100.0,44.75
C,PHI-HOU-2026-04-09,2026-04-09,PHI,HOU,2026-04-08,HOU,HOU,1,0.621,1.447485891745253,100.0,44.75
A,BRK-MIL-2026-04-10,2026-04-10,BRK,MIL,2026-04-09,MIL,MIL,1,0.626323,1.2463014106447146,100.0,24.63
B,BRK-MIL-2026-04-10,2026-04-10,BRK,MIL,2026-04-09,MIL,MIL,1,0.58,1.2463014106447146,100.0,24.63
C,BRK-MIL-2026-04-10,2026-04-10,BRK,MIL,2026-04-09,MIL,MIL,1,0.6263,1.2463014106447146,100.0,24.63
A,CLE-ATL-2026-04-10,2026-04-10,CLE,ATL,2026-04-09,ATL,ATL,1,0.637206,1.3458934441795845,100.0,34.59
B,CLE-ATL-2026-04-10,2026-04-10,CLE,ATL,2026-04-09,CLE,ATL,0,0.35,3.3955957700766883,100.0,-100.0
C,CLE-ATL-2026-04-10,2026-04-10,CLE,ATL,2026-04-09,CLE,ATL,0,0.3628,3.3955957700766883,100.0,-100.0
A,DAL-SAS-2026-04-10,2026-04-10,DAL,SAS,2026-04-09,SAS,SAS,1,0.829239,1.0628952018690758,100.0,6.29
B,DAL-SAS-2026-04-10,2026-04-10,DAL,SAS,2026-04-09,SAS,SAS,1,0.58,1.0628952018690758,100.0,6.29
C,DAL-SAS-2026-04-10,2026-04-10,DAL,SAS,2026-04-09,SAS,SAS,1,0.8292,1.0628952018690758,100.0,6.29
A,DET-CHO-2026-04-10,2026-04-10,DET,CHO,2026-04-09,DET,DET,1,0.473818,2.775981354600629,100.0,177.6
B,DET-CHO-2026-04-10,2026-04-10,DET,CHO,2026-04-09,CHO,DET,0,0.53,1.4765224814319189,100.0,-100.0
C,DET-CHO-2026-04-10,2026-04-10,DET,CHO,2026-04-09,DET,DET,1,0.4738,2.775981354600629,100.0,177.6
A,GSW-SAC-2026-04-10,2026-04-10,GSW,SAC,2026-04-09,GSW,SAC,0,0.345946,1.2463014106447146,100.0,-100.0
B,GSW-SAC-2026-04-10,2026-04-10,GSW,SAC,2026-04-09,GSW,SAC,0,0.35,1.2463014106447146,100.0,-100.0
C,GSW-SAC-2026-04-10,2026-04-10,GSW,SAC,2026-04-09,GSW,SAC,0,0.3459,1.2463014106447146,100.0,-100.0
A,LAC-POR-2026-04-10,2026-04-10,LAC,POR,2026-04-09,LAC,POR,0,0.445284,2.107534892963796,100.0,-100.0
B,LAC-POR-2026-04-10,2026-04-10,LAC,POR,2026-04-09,POR,POR,1,0.53,1.776161052107465,100.0,77.62
C,LAC-POR-2026-04-10,2026-04-10,LAC,POR,2026-04-09,LAC,POR,0,0.4453,2.107534892963796,100.0,-100.0
A,MEM-UTA-2026-04-10,2026-04-10,MEM,UTA,2026-04-09,UTA,UTA,1,0.52129,1.5395645124767854,100.0,53.96
B,MEM-UTA-2026-04-10,2026-04-10,MEM,UTA,2026-04-09,MEM,UTA,0,0.45,2.577547629742829,100.0,-100.0
C,MEM-UTA-2026-04-10,2026-04-10,MEM,UTA,2026-04-09,UTA,UTA,1,0.5213,1.5395645124767854,100.0,53.96
A,MIA-WAS-2026-04-10,2026-04-10,MIA,WAS,2026-04-09,MIA,MIA,1,0.314266,1.1035025106711238,100.0,10.35
B,MIA-WAS-2026-04-10,2026-04-10,MIA,WAS,2026-04-09,MIA,MIA,1,0.35,1.1035025106711238,100.0,10.35
C,MIA-WAS-2026-04-10,2026-04-10,MIA,WAS,2026-04-09,MIA,MIA,1,0.3143,1.1035025106711238,100.0,10.35
A,MIN-HOU-2026-04-10,2026-04-10,MIN,HOU,2026-04-09,HOU,MIN,0,0.633587,1.2829249092441042,100.0,-100.0
B,MIN-HOU-2026-04-10,2026-04-10,MIN,HOU,2026-04-09,HOU,MIN,0,0.58,1.2829249092441042,100.0,-100.0
C,MIN-HOU-2026-04-10,2026-04-10,MIN,HOU,2026-04-09,HOU,MIN,0,0.6336,1.2829249092441042,100.0,-100.0
A,NOP-BOS-2026-04-10,2026-04-10,NOP,BOS,2026-04-09,BOS,BOS,1,0.631735,1.0700841722010885,100.0,7.01
B,NOP-BOS-2026-04-10,2026-04-10,NOP,BOS,2026-04-09,BOS,BOS,1,0.73,1.0700841722010885,100.0,7.01
C,NOP-BOS-2026-04-10,2026-04-10,NOP,BOS,2026-04-09,BOS,BOS,1,0.6317,1.0700841722010885,100.0,7.01
A,OKC-DEN-2026-04-10,2026-04-10,OKC,DEN,2026-04-09,OKC,DEN,0,0.486196,2.2460313670886864,100.0,-100.0
B,OKC-DEN-2026-04-10,2026-04-10,OKC,DEN,2026-04-09,DEN,DEN,1,0.53,1.688418440706501,100.0,68.84
C,OKC-DEN-2026-04-10,2026-04-10,OKC,DEN,2026-04-09,OKC,DEN,0,0.4862,2.2460313670886864,100.0,-100.0
A,ORL-CHI-2026-04-10,2026-04-10,ORL,CHI,2026-04-09,ORL,ORL,1,0.265179,1.0944003516016714,100.0,9.44
B,ORL-CHI-2026-04-10,2026-04-10,ORL,CHI,2026-04-09,CHI,ORL,0,0.53,8.080311606698096,100.0,-100.0
C,ORL-CHI-2026-04-10,2026-04-10,ORL,CHI,2026-04-09,ORL,ORL,1,0.265,1.0944003516016714,100.0,9.44
A,PHI-IND-2026-04-10,2026-04-10,PHI,IND,2026-04-09,PHI,PHI,1,0.408111,1.1341713574080339,100.0,13.42
B,PHI-IND-2026-04-10,2026-04-10,PHI,IND,2026-04-09,IND,PHI,0,0.58,6.418525708295894,100.0,-100.0
C,PHI-IND-2026-04-10,2026-04-10,PHI,IND,2026-04-09,PHI,PHI,1,0.4081,1.1341713574080339,100.0,13.42
A,PHO-LAL-2026-04-10,2026-04-10,PHO,LAL,2026-04-09,PHO,LAL,0,0.426711,1.688418440706501,100.0,-100.0
B,PHO-LAL-2026-04-10,2026-04-10,PHO,LAL,2026-04-09,LAL,LAL,1,0.53,2.2460313670886856,100.0,124.6
C,PHO-LAL-2026-04-10,2026-04-10,PHO,LAL,2026-04-09,PHO,LAL,0,0.427,1.688418440706501,100.0,-100.0
A,TOR-NYK-2026-04-10,2026-04-10,TOR,NYK,2026-04-09,NYK,NYK,1,0.516474,1.419985256803251,100.0,42.0
B,TOR-NYK-2026-04-10,2026-04-10,TOR,NYK,2026-04-09,NYK,NYK,1,0.58,1.419985256803251,100.0,42.0
C,TOR-NYK-2026-04-10,2026-04-10,TOR,NYK,2026-04-09,NYK,NYK,1,0.5165,1.419985256803251,100.0,42.0
A,ATL-MIA-2026-04-12,2026-04-12,ATL,MIA,2026-04-11,ATL,MIA,0,0.350975,4.253041001352346,100.0,-100.0
B,ATL-MIA-2026-04-12,2026-04-12,ATL,MIA,2026-04-11,MIA,MIA,1,0.53,1.2463014106447146,100.0,24.63
C,ATL-MIA-2026-04-12,2026-04-12,ATL,MIA,2026-04-11,ATL,MIA,0,0.351,4.253041001352346,100.0,-100.0
A,BRK-TOR-2026-04-12,2026-04-12,BRK,TOR,2026-04-11,TOR,TOR,1,0.782846,1.0074141274609376,100.0,0.74
B,BRK-TOR-2026-04-12,2026-04-12,BRK,TOR,2026-04-11,TOR,TOR,1,0.58,1.0074141274609376,100.0,0.74
C,BRK-TOR-2026-04-12,2026-04-12,BRK,TOR,2026-04-11,TOR,TOR,1,0.783,1.0074141274609376,100.0,0.74
A,CHI-DAL-2026-04-12,2026-04-12,CHI,DAL,2026-04-11,DAL,DAL,1,0.535503,1.507183758778384,100.0,50.72
B,CHI-DAL-2026-04-12,2026-04-12,CHI,DAL,2026-04-11,DAL,DAL,1,0.53,1.507183758778384,100.0,50.72
C,CHI-DAL-2026-04-12,2026-04-12,CHI,DAL,2026-04-11,DAL,DAL,1,0.5355,1.507183758778384,100.0,50.72
A,CHO-NYK-2026-04-12,2026-04-12,CHO,NYK,2026-04-11,CHO,CHO,1,0.408522,1.1341713574080339,100.0,13.42
B,CHO-NYK-2026-04-12,2026-04-12,CHO,NYK,2026-04-11,CHO,CHO,1,0.35,1.1341713574080339,100.0,13.42
C,CHO-NYK-2026-04-12,2026-04-12,CHO,NYK,2026-04-11,CHO,CHO,1,0.4085,1.1341713574080339,100.0,13.42
A,DEN-SAS-2026-04-12,2026-04-12,DEN,SAS,2026-04-11,SAS,DEN,0,0.654016,1.2829249092441042,100.0,-100.0
B,DEN-SAS-2026-04-12,2026-04-12,DEN,SAS,2026-04-11,DEN,DEN,1,0.35,3.8755010353963097,100.0,287.55
C,DEN-SAS-2026-04-12,2026-04-12,DEN,SAS,2026-04-11,DEN,DEN,1,0.346,3.8755010353963097,100.0,287.55
A,DET-IND-2026-04-12,2026-04-12,DET,IND,2026-04-11,DET,DET,1,0.252358,1.0944003516016714,100.0,9.44
B,DET-IND-2026-04-12,2026-04-12,DET,IND,2026-04-11,IND,DET,0,0.53,8.080311606698096,100.0,-100.0
C,DET-IND-2026-04-12,2026-04-12,DET,IND,2026-04-11,DET,DET,1,0.25,1.0944003516016714,100.0,9.44
A,GSW-LAC-2026-04-12,2026-04-12,GSW,LAC,2026-04-11,LAC,LAC,1,0.615598,1.573766072806432,100.0,57.38
B,GSW-LAC-2026-04-12,2026-04-12,GSW,LAC,2026-04-11,LAC,LAC,1,0.53,1.573766072806432,100.0,57.38
C,GSW-LAC-2026-04-12,2026-04-12,GSW,LAC,2026-04-11,LAC,LAC,1,0.6156,1.573766072806432,100.0,57.38
A,MEM-HOU-2026-04-12,2026-04-12,MEM,HOU,2026-04-11,HOU,HOU,1,0.863779,1.1341713574080339,100.0,13.42
B,MEM-HOU-2026-04-12,2026-04-12,MEM,HOU,2026-04-11,HOU,HOU,1,0.58,1.1341713574080339,100.0,13.42
C,MEM-HOU-2026-04-12,2026-04-12,MEM,HOU,2026-04-11,HOU,HOU,1,0.8638,1.1341713574080339,100.0,13.42
A,MIL-PHI-2026-04-12,2026-04-12,MIL,PHI,2026-04-11,PHI,PHI,1,0.654632,1.0944003516016714,100.0,9.44
B,MIL-PHI-2026-04-12,2026-04-12,MIL,PHI,2026-04-11,PHI,PHI,1,0.53,1.0944003516016714,100.0,9.44
C,MIL-PHI-2026-04-12,2026-04-12,MIL,PHI,2026-04-11,PHI,PHI,1,0.65,1.0944003516016714,100.0,9.44
A,NOP-MIN-2026-04-12,2026-04-12,NOP,MIN,2026-04-11,MIN,MIN,1,0.594368,1.6098968398025695,100.0,60.99
B,NOP-MIN-2026-04-12,2026-04-12,NOP,MIN,2026-04-11,MIN,MIN,1,0.53,1.6098968398025695,100.0,60.99
C,NOP-MIN-2026-04-12,2026-04-12,NOP,MIN,2026-04-11,MIN,MIN,1,0.5944,1.6098968398025695,100.0,60.99
A,ORL-BOS-2026-04-12,2026-04-12,ORL,BOS,2026-04-11,BOS,BOS,1,0.578437,5.182942402022318,100.0,418.29
B,ORL-BOS-2026-04-12,2026-04-12,ORL,BOS,2026-04-11,BOS,BOS,1,0.53,5.182942402022318,100.0,418.29
C,ORL-BOS-2026-04-12,2026-04-12,ORL,BOS,2026-04-11,BOS,BOS,1,0.5784,5.182942402022318,100.0,418.29
A,PHO-OKC-2026-04-12,2026-04-12,PHO,OKC,2026-04-11,OKC,PHO,0,0.681998,1.3692645512979118,100.0,-100.0
B,PHO-OKC-2026-04-12,2026-04-12,PHO,OKC,2026-04-11,OKC,PHO,0,0.75,1.3692645512979118,100.0,-100.0
C,PHO-OKC-2026-04-12,2026-04-12,PHO,OKC,2026-04-11,OKC,PHO,0,0.682,1.3692645512979118,100.0,-100.0
A,SAC-POR-2026-04-12,2026-04-12,SAC,POR,2026-04-11,POR,POR,1,0.82633,1.0628952018690758,100.0,6.29
B,SAC-POR-2026-04-12,2026-04-12,SAC,POR,2026-04-11,POR,POR,1,0.53,1.0628952018690758,100.0,6.29
C,SAC-POR-2026-04-12,2026-04-12,SAC,POR,2026-04-11,POR,POR,1,0.53,1.0628952018690758,100.0,6.29
A,UTA-LAL-2026-04-12,2026-04-12,UTA,LAL,2026-04-11,LAL,LAL,1,0.744495,1.1341713574080339,100.0,13.42
B,UTA-LAL-2026-04-12,2026-04-12,UTA,LAL,2026-04-11,LAL,LAL,1,0.73,1.1341713574080339,100.0,13.42
C,UTA-LAL-2026-04-12,2026-04-12,UTA,LAL,2026-04-11,LAL,LAL,1,0.7445,1.1341713574080339,100.0,13.42
A,WAS-CLE-2026-04-12,2026-04-12,WAS,CLE,2026-04-11,CLE,CLE,1,0.688358,1.2463014106447146,100.0,24.63
B,WAS-CLE-2026-04-12,2026-04-12,WAS,CLE,2026-04-11,CLE,CLE,1,0.85,1.2463014106447146,100.0,24.63
C,WAS-CLE-2026-04-12,2026-04-12,WAS,CLE,2026-04-11,CLE,CLE,1,0.6884,1.2463014106447146,100.0,24.63
A,MIA-CHO-2026-04-14,2026-04-14,MIA,CHO,2026-04-13,CHO,CHO,1,0.593904,1.419985256803251,100.0,42.0
B,MIA-CHO-2026-04-14,2026-04-14,MIA,CHO,2026-04-13,CHO,CHO,1,0.58,1.419985256803251,100.0,42.0
C,MIA-CHO-2026-04-14,2026-04-14,MIA,CHO,2026-04-13,CHO,CHO,1,0.5939,1.419985256803251,100.0,42.0
A,POR-PHO-2026-04-14,2026-04-14,POR,PHO,2026-04-13,POR,POR,1,0.355818,2.321636186826438,100.0,132.16
B,POR-PHO-2026-04-14,2026-04-14,POR,PHO,2026-04-13,PHO,POR,0,0.58,1.648072857790548,100.0,-100.0
C,POR-PHO-2026-04-14,2026-04-14,POR,PHO,2026-04-13,POR,POR,1,0.356,2.321636186826438,100.0,132.16
A,GSW-LAC-2026-04-15,2026-04-15,GSW,LAC,2026-04-14,LAC,GSW,0,0.568701,1.4765224814319189,100.0,-100.0
B,GSW-LAC-2026-04-15,2026-04-15,GSW,LAC,2026-04-14,LAC,GSW,0,0.58,1.4765224814319189,100.0,-100.0
C,GSW-LAC-2026-04-15,2026-04-15,GSW,LAC,2026-04-14,LAC,GSW,0,0.569,1.4765224814319189,100.0,-100.0
A,ORL-PHI-2026-04-15,2026-04-15,ORL,PHI,2026-04-14,PHI,PHI,1,0.540711,1.8238544966618404,100.0,82.39
B,ORL-PHI-2026-04-15,2026-04-15,ORL,PHI,2026-04-14,PHI,PHI,1,0.53,1.8238544966618404,100.0,82.39
C,ORL-PHI-2026-04-15,2026-04-15,ORL,PHI,2026-04-14,PHI,PHI,1,0.54,1.8238544966618404,100.0,82.39
A,CHO-ORL-2026-04-17,2026-04-17,CHO,ORL,2026-04-16,CHO,ORL,0,0.41876,1.688418440706501,100.0,-100.0
B,CHO-ORL-2026-04-17,2026-04-17,CHO,ORL,2026-04-16,ORL,ORL,1,0.53,2.2460313670886856,100.0,124.6
C,CHO-ORL-2026-04-17,2026-04-17,CHO,ORL,2026-04-16,CHO,ORL,0,0.4188,1.688418440706501,100.0,-100.0
A,GSW-PHO-2026-04-17,2026-04-17,GSW,PHO,2026-04-16,PHO,PHO,1,0.619085,1.648072857790548,100.0,64.81
B,GSW-PHO-2026-04-17,2026-04-17,GSW,PHO,2026-04-16,PHO,PHO,1,0.53,1.648072857790548,100.0,64.81
C,GSW-PHO-2026-04-17,2026-04-17,GSW,PHO,2026-04-16,GSW,PHO,0,0.3809,2.321636186826438,100.0,-100.0
A,ATL-NYK-2026-04-18,2026-04-18,ATL,NYK,2026-04-17,NYK,NYK,1,0.544399,1.447485891745253,100.0,44.75
B,ATL-NYK-2026-04-18,2026-04-18,ATL,NYK,2026-04-17,NYK,NYK,1,0.58,1.447485891745253,100.0,44.75
C,ATL-NYK-2026-04-18,2026-04-18,ATL,NYK,2026-04-17,NYK,NYK,1,0.5444,1.447485891745253,100.0,44.75
A,HOU-LAL-2026-04-18,2026-04-18,HOU,LAL,2026-04-17,HOU,LAL,0,0.398244,1.688418440706501,100.0,-100.0
B,HOU-LAL-2026-04-18,2026-04-18,HOU,LAL,2026-04-17,LAL,LAL,1,0.53,2.2460313670886856,100.0,124.6
C,HOU-LAL-2026-04-18,2026-04-18,HOU,LAL,2026-04-17,HOU,LAL,0,0.3982,1.688418440706501,100.0,-100.0
A,MIN-DEN-2026-04-18,2026-04-18,MIN,DEN,2026-04-17,DEN,DEN,1,0.641561,1.3939374523829573,100.0,39.39
B,MIN-DEN-2026-04-18,2026-04-18,MIN,DEN,2026-04-17,DEN,DEN,1,0.65,1.3939374523829573,100.0,39.39
C,MIN-DEN-2026-04-18,2026-04-18,MIN,DEN,2026-04-17,DEN,DEN,1,0.6416,1.3939374523829573,100.0,39.39
A,TOR-CLE-2026-04-18,2026-04-18,TOR,CLE,2026-04-17,TOR,CLE,0,0.445838,3.545175504020132,100.0,-100.0
B,TOR-CLE-2026-04-18,2026-04-18,TOR,CLE,2026-04-17,CLE,CLE,1,0.59,1.3237554899786077,100.0,32.38
C,TOR-CLE-2026-04-18,2026-04-18,TOR,CLE,2026-04-17,TOR,CLE,0,0.4458,3.545175504020132,100.0,-100.0
A,ORL-DET-2026-04-19,2026-04-19,ORL,DET,2026-04-18,DET,ORL,0,0.653284,1.3237554899786077,100.0,-100.0
B,ORL-DET-2026-04-19,2026-04-19,ORL,DET,2026-04-18,DET,ORL,0,0.65,1.3237554899786077,100.0,-100.0
C,ORL-DET-2026-04-19,2026-04-19,ORL,DET,2026-04-18,DET,ORL,0,0.6533,1.3237554899786077,100.0,-100.0
A,PHI-BOS-2026-04-19,2026-04-19,PHI,BOS,2026-04-18,BOS,BOS,1,0.666934,1.1840493352621067,100.0,18.4
B,PHI-BOS-2026-04-19,2026-04-19,PHI,BOS,2026-04-18,BOS,BOS,1,0.73,1.1840493352621067,100.0,18.4
C,PHI-BOS-2026-04-19,2026-04-19,PHI,BOS,2026-04-18,BOS,BOS,1,0.667,1.1840493352621067,100.0,18.4
A,PHO-OKC-2026-04-19,2026-04-19,PHO,OKC,2026-04-18,OKC,OKC,1,0.705419,1.0944003516016714,100.0,9.44
B,PHO-OKC-2026-04-19,2026-04-19,PHO,OKC,2026-04-18,OKC,OKC,1,0.73,1.0944003516016714,100.0,9.44
C,PHO-OKC-2026-04-19,2026-04-19,PHO,OKC,2026-04-18,OKC,OKC,1,0.7054,1.0944003516016714,100.0,9.44
A,POR-SAS-2026-04-19,2026-04-19,POR,SAS,2026-04-18,SAS,SAS,1,0.665378,1.1840493352621067,100.0,18.4
B,POR-SAS-2026-04-19,2026-04-19,POR,SAS,2026-04-18,SAS,SAS,1,0.57,1.1840493352621067,100.0,18.4
C,POR-SAS-2026-04-19,2026-04-19,POR,SAS,2026-04-18,SAS,SAS,1,0.6654,1.1840493352621067,100.0,18.4
A,ATL-NYK-2026-04-20,2026-04-20,ATL,NYK,2026-04-19,NYK,ATL,0,0.562675,1.447485891745253,100.0,-100.0
B,ATL-NYK-2026-04-20,2026-04-20,ATL,NYK,2026-04-19,NYK,ATL,0,0.58,1.447485891745253,100.0,-100.0
C,ATL-NYK-2026-04-20,2026-04-20,ATL,NYK,2026-04-19,NYK,ATL,0,0.563,1.447485891745253,100.0,-100.0
A,MIN-DEN-2026-04-20,2026-04-20,MIN,DEN,2026-04-19,DEN,MIN,0,0.626285,1.3939374523829573,100.0,-100.0
B,MIN-DEN-2026-04-20,2026-04-20,MIN,DEN,2026-04-19,DEN,MIN,0,0.68,1.3939374523829573,100.0,-100.0
C,MIN-DEN-2026-04-20,2026-04-20,MIN,DEN,2026-04-19,DEN,MIN,0,0.6263,1.3939374523829573,100.0,-100.0
A,TOR-CLE-2026-04-20,2026-04-20,TOR,CLE,2026-04-19,CLE,CLE,1,0.528281,1.302786193716658,100.0,30.28
B,TOR-CLE-2026-04-20,2026-04-20,TOR,CLE,2026-04-19,CLE,CLE,1,0.68,1.302786193716658,100.0,30.28
C,TOR-CLE-2026-04-20,2026-04-20,TOR,CLE,2026-04-19,CLE,CLE,1,0.5283,1.302786193716658,100.0,30.28
A,HOU-LAL-2026-04-21,2026-04-21,HOU,LAL,2026-04-20,HOU,LAL,0,0.461724,1.4765224814319189,100.0,-100.0
B,HOU-LAL-2026-04-21,2026-04-21,HOU,LAL,2026-04-20,LAL,LAL,1,0.53,2.7759813546006296,100.0,177.6
C,HOU-LAL-2026-04-21,2026-04-21,HOU,LAL,2026-04-20,HOU,LAL,0,0.4617,1.4765224814319189,100.0,-100.0
A,PHI-BOS-2026-04-21,2026-04-21,PHI,BOS,2026-04-20,BOS,PHI,0,0.712749,1.1577166359265445,100.0,-100.0
B,PHI-BOS-2026-04-21,2026-04-21,PHI,BOS,2026-04-20,BOS,PHI,0,0.75,1.1577166359265445,100.0,-100.0
C,PHI-BOS-2026-04-21,2026-04-21,PHI,BOS,2026-04-20,BOS,PHI,0,0.713,1.1577166359265445,100.0,-100.0
A,POR-SAS-2026-04-21,2026-04-21,POR,SAS,2026-04-20,SAS,POR,0,0.685036,1.2463014106447146,100.0,-100.0
B,POR-SAS-2026-04-21,2026-04-21,POR,SAS,2026-04-20,SAS,POR,0,0.58,1.2463014106447146,100.0,-100.0
C,POR-SAS-2026-04-21,2026-04-21,POR,SAS,2026-04-20,SAS,POR,0,0.685,1.2463014106447146,100.0,-100.0
A,ORL-DET-2026-04-22,2026-04-22,ORL,DET,2026-04-21,DET,DET,1,0.613669,1.3237554899786077,100.0,32.38
B,ORL-DET-2026-04-22,2026-04-22,ORL,DET,2026-04-21,DET,DET,1,0.58,1.3237554899786077,100.0,32.38
C,ORL-DET-2026-04-22,2026-04-22,ORL,DET,2026-04-21,DET,DET,1,0.6137,1.3237554899786077,100.0,32.38
A,PHO-OKC-2026-04-22,2026-04-22,PHO,OKC,2026-04-21,OKC,OKC,1,0.805794,1.077715858180721,100.0,7.77
B,PHO-OKC-2026-04-22,2026-04-22,PHO,OKC,2026-04-21,OKC,OKC,1,0.83,1.077715858180721,100.0,7.77
C,PHO-OKC-2026-04-22,2026-04-22,PHO,OKC,2026-04-21,OKC,OKC,1,0.8058,1.077715858180721,100.0,7.77
A,CLE-TOR-2026-04-23,2026-04-23,CLE,TOR,2026-04-22,CLE,TOR,0,0.450571,1.688418440706501,100.0,-100.0
B,CLE-TOR-2026-04-23,2026-04-23,CLE,TOR,2026-04-22,CLE,TOR,0,0.45,1.688418440706501,100.0,-100.0
C,CLE-TOR-2026-04-23,2026-04-23,CLE,TOR,2026-04-22,CLE,TOR,0,0.45,1.688418440706501,100.0,-100.0
A,DEN-MIN-2026-04-23,2026-04-23,DEN,MIN,2026-04-22,DEN,MIN,0,0.436174,2.107534892963796,100.0,-100.0
B,DEN-MIN-2026-04-23,2026-04-23,DEN,MIN,2026-04-22,DEN,MIN,0,0.45,2.107534892963796,100.0,-100.0
C,DEN-MIN-2026-04-23,2026-04-23,DEN,MIN,2026-04-22,DEN,MIN,0,0.4362,2.107534892963796,100.0,-100.0
A,NYK-ATL-2026-04-23,2026-04-23,NYK,ATL,2026-04-22,NYK,ATL,0,0.465708,1.776161052107465,100.0,-100.0
B,NYK-ATL-2026-04-23,2026-04-23,NYK,ATL,2026-04-22,ATL,ATL,1,0.58,2.1075348929637956,100.0,110.75
C,NYK-ATL-2026-04-23,2026-04-23,NYK,ATL,2026-04-22,NYK,ATL,0,0.4657,1.776161052107465,100.0,-100.0
A,BOS-PHI-2026-04-24,2026-04-24,BOS,PHI,2026-04-23,BOS,BOS,1,0.353463,1.3237554899786077,100.0,32.38
B,BOS-PHI-2026-04-24,2026-04-24,BOS,PHI,2026-04-23,BOS,BOS,1,0.45,1.3237554899786077,100.0,32.38
C,BOS-PHI-2026-04-24,2026-04-24,BOS,PHI,2026-04-23,BOS,BOS,1,0.3535,1.3237554899786077,100.0,32.38
A,LAL-HOU-2026-04-24,2026-04-24,LAL,HOU,2026-04-23,HOU,LAL,0,0.578523,1.3692645512979118,100.0,-100.0
B,LAL-HOU-2026-04-24,2026-04-24,LAL,HOU,2026-04-23,HOU,LAL,0,0.58,1.3692645512979118,100.0,-100.0
C,LAL-HOU-2026-04-24,2026-04-24,LAL,HOU,2026-04-23,HOU,LAL,0,0.5785,1.3692645512979118,100.0,-100.0
A,SAS-POR-2026-04-24,2026-04-24,SAS,POR,2026-04-23,SAS,SAS,1,0.456796,1.776161052107465,100.0,77.62
B,SAS-POR-2026-04-24,2026-04-24,SAS,POR,2026-04-23,POR,SAS,0,0.58,2.1075348929637956,100.0,-100.0
C,SAS-POR-2026-04-24,2026-04-24,SAS,POR,2026-04-23,SAS,SAS,1,0.457,1.776161052107465,100.0,77.62
A,DEN-MIN-2026-04-25,2026-04-25,DEN,MIN,2026-04-24,DEN,MIN,0,0.466021,1.776161052107465,100.0,-100.0
B,DEN-MIN-2026-04-25,2026-04-25,DEN,MIN,2026-04-24,DEN,MIN,0,0.43,1.776161052107465,100.0,-100.0
C,DEN-MIN-2026-04-25,2026-04-25,DEN,MIN,2026-04-24,DEN,MIN,0,0.466,1.776161052107465,100.0,-100.0
A,DET-ORL-2026-04-25,2026-04-25,DET,ORL,2026-04-24,DET,ORL,0,0.424086,1.688418440706501,100.0,-100.0
B,DET-ORL-2026-04-25,2026-04-25,DET,ORL,2026-04-24,DET,ORL,0,0.48,1.688418440706501,100.0,-100.0
C,DET-ORL-2026-04-25,2026-04-25,DET,ORL,2026-04-24,DET,ORL,0,0.4241,1.688418440706501,100.0,-100.0
A,NYK-ATL-2026-04-25,2026-04-25,NYK,ATL,2026-04-24,NYK,NYK,1,0.453052,1.688418440706501,100.0,68.84
B,NYK-ATL-2026-04-25,2026-04-25,NYK,ATL,2026-04-24,NYK,NYK,1,0.48,1.688418440706501,100.0,68.84
C,NYK-ATL-2026-04-25,2026-04-25,NYK,ATL,2026-04-24,NYK,NYK,1,0.4531,1.688418440706501,100.0,68.84
A,OKC-PHO-2026-04-25,2026-04-25,OKC,PHO,2026-04-24,OKC,OKC,1,0.231359,1.3237554899786077,100.0,32.38
B,OKC-PHO-2026-04-25,2026-04-25,OKC,PHO,2026-04-24,OKC,OKC,1,0.38,1.3237554899786077,100.0,32.38
C,OKC-PHO-2026-04-25,2026-04-25,OKC,PHO,2026-04-24,OKC,OKC,1,0.2314,1.3237554899786077,100.0,32.38
A,BOS-PHI-2026-04-26,2026-04-26,BOS,PHI,2026-04-25,BOS,BOS,1,0.312556,1.419985256803251,100.0,42.0
B,BOS-PHI-2026-04-26,2026-04-26,BOS,PHI,2026-04-25,BOS,BOS,1,0.38,1.419985256803251,100.0,42.0
C,BOS-PHI-2026-04-26,2026-04-26,BOS,PHI,2026-04-25,BOS,BOS,1,0.3126,1.419985256803251,100.0,42.0
A,CLE-TOR-2026-04-26,2026-04-26,CLE,TOR,2026-04-25,CLE,TOR,0,0.494369,1.5395645124767854,100.0,-100.0
B,CLE-TOR-2026-04-26,2026-04-26,CLE,TOR,2026-04-25,CLE,TOR,0,0.38,1.5395645124767854,100.0,-100.0
C,CLE-TOR-2026-04-26,2026-04-26,CLE,TOR,2026-04-25,CLE,TOR,0,0.4944,1.5395645124767854,100.0,-100.0
A,LAL-HOU-2026-04-26,2026-04-26,LAL,HOU,2026-04-25,HOU,HOU,1,0.568437,1.5395645124767854,100.0,53.96
B,LAL-HOU-2026-04-26,2026-04-26,LAL,HOU,2026-04-25,LAL,HOU,0,0.38,2.577547629742829,100.0,-100.0
C,LAL-HOU-2026-04-26,2026-04-26,LAL,HOU,2026-04-25,HOU,HOU,1,0.5684,1.5395645124767854,100.0,53.96
